FBgn	ME_type	geneName
FBgn0037007	Active	CG5059
FBgn0037008	Active	mTerf3
FBgn0037009	Active	CG5104
FBgn0037010	Active	CG4825
FBgn0037011	Active	CG4858
FBgn0037012	Active	Rcd2
FBgn0037013	Active	CG13250
FBgn0037015	Inactive	cmpy
FBgn0037016	Inactive	CG13252
FBgn0037017	Active	CG4074
FBgn0037018	Active	CG4042
FBgn0037019	Active	Pex16
FBgn0037020	Active	Pex14
FBgn0037021	Active	CG11399
FBgn0037022	Active	CG11396
FBgn0037023	Inactive	CG3698
FBgn0037024	Active	CG4365
FBgn0037025	Active	Spc105R
FBgn0037026	Active	CG3634
FBgn0037027	Active	HIPP1
FBgn0037028	Active	CG3618
FBgn0037031	Active	CG11456
FBgn0037035	Inactive	CG10589
FBgn0037036	Inactive	Sems
FBgn0037040	Inactive	CG12983
FBgn0037042	Inactive	CG12984
FBgn0037044	Active	CG10585
FBgn0037045	Active	CG10584
FBgn0037046	Active	CG10581
FBgn0037050	Active	CG10566
FBgn0037051	Active	CG10565
FBgn0037057	Active	CG10512
FBgn0037060	Active	CG10508
FBgn0037061	Active	CG12975
FBgn0037063	Active	CG9391
FBgn0037064	Active	CG9389
FBgn0037065	Active	CG12974
FBgn0037067	Inactive	Cpr78Ca
FBgn0037069	Active	Cpr78Cc
FBgn0037070	Active	CG11309
FBgn0037071	Active	CG7632
FBgn0037073	Active	CG7338
FBgn0037074	Active	CG7324
FBgn0037076	Active	ebd2
FBgn0037078	Active	CG12971
FBgn0037081	Active	barc
FBgn0037082	Active	CG5664
FBgn0037083	Inactive	CG5656
FBgn0037084	Active	Syx6
FBgn0037085	Inactive	Neu2
FBgn0037086	Inactive	CG7202
FBgn0037087	Active	CG7519
FBgn0037090	Active	Est-Q
FBgn0037092	Active	M6
FBgn0037093	Active	Cdk12
FBgn0037094	Active	CG7611
FBgn0037098	Active	Wnk
FBgn0037100	Inactive	CapaR
FBgn0037101	Inactive	CG7634
FBgn0037102	Active	CG7172
FBgn0037105	Active	S1P
FBgn0037106	Active	CG11307
FBgn0037107	Inactive	CG7166
FBgn0037108	Active	CG11306
FBgn0037109	Active	MED1
FBgn0037110	Active	ORMDL
FBgn0037114	Inactive	Cpr78E
FBgn0037115	Inactive	CG11249
FBgn0037116	Active	Als2
FBgn0037117	Active	CG11248
FBgn0037120	Active	CG11247
FBgn0037121	Active	Rpb8
FBgn0037122	Active	CG14570
FBgn0037123	Active	CG14569
FBgn0037124	Inactive	CG14568
FBgn0037125	Inactive	CG14573
FBgn0037126	Active	CG14567
FBgn0037127	Active	CG14566
FBgn0037128	Active	CG14572
FBgn0037129	Active	CG14565
FBgn0037130	Active	Syn1
FBgn0037131	Active	CG14564
FBgn0037134	Active	CG7407
FBgn0037135	Active	CG7414
FBgn0037137	Active	Nopp140
FBgn0037138	Active	P5CDh1
FBgn0037139	Active	CG14563
FBgn0037140	Inactive	CG7442
FBgn0037141	Active	DNApol-eta
FBgn0037142	Active	CG14562
FBgn0037144	Inactive	CG7458
FBgn0037146	PcG	CG7470
FBgn0037149	Active	CG14561
FBgn0037150	Active	CG7133
FBgn0037151	Active	CG7130
FBgn0037153	PcG	olf413
FBgn0037156	Active	CG11523
FBgn0037162	Inactive	CG11449
FBgn0037163	Inactive	laza
FBgn0037164	Inactive	CG11438
FBgn0037165	Inactive	CG11437
FBgn0037166	Inactive	CG11426
FBgn0037167	Inactive	CG11425
FBgn0037174	Inactive	CG14457
FBgn0037182	Active	ArfGAP3
FBgn0037183	Active	CG14451
FBgn0037184	Active	CG14450
FBgn0037185	Active	CG11367
FBgn0037186	Inactive	CG11241
FBgn0037188	Active	CG7369
FBgn0037191	Active	CG14448
FBgn0037195	Active	CG11226
FBgn0037197	Inactive	CG13239
FBgn0037199	Active	CG11137
FBgn0037200	Active	CG11109
FBgn0037202	Active	Ssl1
FBgn0037203	Active	slif
FBgn0037204	Inactive	CG11131
FBgn0037205	Active	BoYb
FBgn0037206	Active	CG12768
FBgn0037207	Active	Mes2
FBgn0037213	Active	CG12581
FBgn0037215	Active	CG12582
FBgn0037217	Active	CG14636
FBgn0037218	Active	aux
FBgn0037220	Active	CG14641
FBgn0037222	Active	CG14642
FBgn0037223	Active	TwdlU
FBgn0037225	Active	TwdlG
FBgn0037227	Active	TwdlV
FBgn0037228	Active	CG1092
FBgn0037229	Active	CG9766
FBgn0037230	PcG	CG9780
FBgn0037231	Active	Vps24
FBgn0037232	Active	CG9791
FBgn0037234	Active	CG9795
FBgn0037235	Active	CG1103
FBgn0037236	Active	Skp2
FBgn0037238	Active	CG1090
FBgn0037239	Active	CG11739
FBgn0037240	Active	Cont
FBgn0037241	Active	CG14646
FBgn0037242	Active	CG9855
FBgn0037244	Active	CG14647
FBgn0037248	Active	srl
FBgn0037249	Active	eIF3-S10
FBgn0037250	Active	CG1074
FBgn0037251	Active	CG9804
FBgn0037252	Active	CG14650
FBgn0037254	Inactive	CG14651
FBgn0037255	Active	Fip1
FBgn0037260	Inactive	Mur82C
FBgn0037261	Active	CG9775
FBgn0037262	Active	MED31
FBgn0037263	Active	slx1
FBgn0037265	Active	spartin
FBgn0037270	Active	CG9769
FBgn0037275	Inactive	CG14655
FBgn0037276	Inactive	CG17387
FBgn0037279	Active	CG1129
FBgn0037280	Active	CG1126
FBgn0037282	Active	CG14657
FBgn0037288	Inactive	CG14661
FBgn0037290	Inactive	CG1124
FBgn0037292	PcG	CG2022
FBgn0037293	Active	CG12007
FBgn0037294	Inactive	CG12590
FBgn0037295	Inactive	dpr16
FBgn0037296	Inactive	Prosbeta2R2
FBgn0037297	Active	CG1116
FBgn0037298	Active	CG2604
FBgn0037299	Active	Vps37B
FBgn0037301	Active	Mms19
FBgn0037304	Active	CG1113
FBgn0037305	Active	CG12173
FBgn0037307	Active	Tim17a2
FBgn0037310	Active	Tim17b1
FBgn0037312	Active	CG11999
FBgn0037313	Active	CG1161
FBgn0037315	Active	Cerk
FBgn0037317	Active	CG14667
FBgn0037326	Inactive	CG14669
FBgn0037327	Active	PEK
FBgn0037328	Active	RpL35A
FBgn0037329	Active	CG12162
FBgn0037330	Active	mRpL44
FBgn0037332	Active	Hcs
FBgn0037336	Active	CG2519
FBgn0037338	Active	Snm1
FBgn0037339	Active	Pi4KIIalpha
FBgn0037340	Active	CG14671
FBgn0037341	Active	CG12746
FBgn0037342	Active	CG2931
FBgn0037344	Active	CG2926
FBgn0037345	Active	rev7
FBgn0037347	Active	CG1427
FBgn0037350	Active	CG2911
FBgn0037351	Active	RpL13A
FBgn0037354	Active	CG12171
FBgn0037356	Active	CG12170
FBgn0037358	Active	elm
FBgn0037359	Active	MED27
FBgn0037360	Active	CG2182
FBgn0037363	Active	Atg17
FBgn0037364	Active	Rab23
FBgn0037365	Active	CG2104
FBgn0037368	Active	CG1239
FBgn0037369	Active	CG2100
FBgn0037370	Active	CG1236
FBgn0037371	Active	Sym
FBgn0037372	Active	CG2091
FBgn0037374	Active	jagn
FBgn0037375	Inactive	kat-60L1
FBgn0037376	Active	CG2051
FBgn0037377	Active	CG1218
FBgn0037378	Active	CG2046
FBgn0037379	Active	CG10979
FBgn0037382	Active	Hpr1
FBgn0037383	Active	CG2023
FBgn0037384	Active	dgrn
FBgn0037386	Inactive	CG1208
FBgn0037387	Inactive	CG1213
FBgn0037391	Active	CG2017
FBgn0037395	Inactive	CG10280
FBgn0037396	Inactive	CG11459
FBgn0037408	Inactive	NPFR
FBgn0037409	Inactive	Osi24
FBgn0037417	Inactive	Osi10
FBgn0037424	Inactive	Osi15
FBgn0037429	Inactive	Osi19
FBgn0037430	Inactive	Osi20
FBgn0037431	Active	CG17917
FBgn0037432	Active	CG10298
FBgn0037433	Active	CG17919
FBgn0037435	Active	CG18048
FBgn0037436	Active	Hr83
FBgn0037439	Active	CG10286
FBgn0037440	Active	CG1041
FBgn0037442	Active	godzilla
FBgn0037443	Active	Dmtn
FBgn0037445	Active	CG9727
FBgn0037446	Active	Zif
FBgn0037447	Inactive	Neurochondrin
FBgn0037448	Inactive	CG15186
FBgn0037449	Inactive	CG15185
FBgn0037464	PcG	CG1988
FBgn0037465	Active	CG1105
FBgn0037466	Active	CG1965
FBgn0037467	Active	CG1104
FBgn0037468	Active	CG1943
FBgn0037469	Active	Dpck
FBgn0037470	Active	CG1091
FBgn0037472	Active	CG10098
FBgn0037473	Active	CG10068
FBgn0037475	Inactive	Fer1
FBgn0037478	Active	CG2656
FBgn0037481	Active	MAGE
FBgn0037482	Active	CG10055
FBgn0037483	Inactive	CG14609
FBgn0037485	Inactive	CG14606
FBgn0037489	Active	CG1234
FBgn0037490	Active	CG10053
FBgn0037491	Active	CG1227
FBgn0037492	Inactive	CG10050
FBgn0037500	Inactive	CG17944
FBgn0037504	Active	CG1142
FBgn0037513	Inactive	pyd3
FBgn0037515	Active	Sp7
FBgn0037517	Active	CG10086
FBgn0037518	Active	CG2641
FBgn0037519	Inactive	CG3014
FBgn0037520	Inactive	CG18268
FBgn0037521	Inactive	CG2993
FBgn0037525	Inactive	CG17816
FBgn0037526	Active	CG10092
FBgn0037529	Active	mRpS9
FBgn0037530	Active	CG2943
FBgn0037531	Active	CG10445
FBgn0037533	Active	CD98hc
FBgn0037534	Inactive	CG2781
FBgn0037535	Active	CG14463
FBgn0037536	Active	CG2698
FBgn0037537	Active	CG2767
FBgn0037538	Active	CG3223
FBgn0037539	Active	CG10435
FBgn0037540	Active	Pbp95
FBgn0037541	Active	CG2747
FBgn0037543	Active	CG10903
FBgn0037544	Active	CG11035
FBgn0037546	PcG	mAChR-B
FBgn0037547	PcG	CG7910
FBgn0037548	Active	CG7900
FBgn0037549	Active	CG7878
FBgn0037550	Active	CG9667
FBgn0037551	Active	Gie
FBgn0037552	Active	CG7800
FBgn0037553	Inactive	CG18249
FBgn0037554	Active	DNApol-iota
FBgn0037555	Active	Ada2b
FBgn0037556	Active	CG9636
FBgn0037561	Active	CG9630
FBgn0037562	Inactive	CG11671
FBgn0037563	Inactive	CG11672
FBgn0037565	Inactive	CG9626
FBgn0037566	Active	mRpL1
FBgn0037569	Active	tex
FBgn0037573	Active	eIF4AIII
FBgn0037574	Active	Coq2
FBgn0037576	PcG	Or85a
FBgn0037577	PcG	CG7443
FBgn0037578	Active	CG9601
FBgn0037579	Active	CG18193
FBgn0037580	Active	DppIII
FBgn0037581	Active	CG7352
FBgn0037583	Active	CG9684
FBgn0037592	Active	CG11737
FBgn0037601	Inactive	Cyp313b1
FBgn0037602	Active	CG8021
FBgn0037603	Active	CG11753
FBgn0037606	Active	CG8032
FBgn0037607	Active	CG8036
FBgn0037608	Active	mRpL19
FBgn0037609	Active	CG9773
FBgn0037610	Active	CG8043
FBgn0037611	Active	CG11755
FBgn0037613	Active	Cks85A
FBgn0037614	Active	CG8116
FBgn0037615	Active	CG11760
FBgn0037616	Active	CG8136
FBgn0037617	Active	CG8145
FBgn0037618	Active	CG11762
FBgn0037619	Active	CG8159
FBgn0037620	Active	ranshi
FBgn0037621	Active	M1BP
FBgn0037622	Active	CG8202
FBgn0037623	Active	CG9801
FBgn0037624	Active	CG8223
FBgn0037627	Inactive	CG13318
FBgn0037632	Active	Tcp-1eta
FBgn0037633	Active	CG9839
FBgn0037634	Active	hng2
FBgn0037635	Active	CG9837
FBgn0037636	Active	CG9821
FBgn0037637	Active	CG9836
FBgn0037638	Active	CG8379
FBgn0037643	Active	skap
FBgn0037644	Active	CG11964
FBgn0037645	Inactive	CG11966
FBgn0037646	Active	CAHbeta
FBgn0037647	Active	RagA-B
FBgn0037648	Active	CG11975
FBgn0037652	Active	CG11980
FBgn0037653	Active	CG11982
FBgn0037654	Active	CG11983
FBgn0037655	Active	CG11984
FBgn0037656	Active	CG11986
FBgn0037657	Active	hyx
FBgn0037659	Active	Kdm2
FBgn0037660	Active	beag
FBgn0037661	Active	Ada
FBgn0037662	Active	CG11997
FBgn0037664	Inactive	CG8420
FBgn0037667	Active	CG16734
FBgn0037668	Active	CG16736
FBgn0037669	Active	Ibf2
FBgn0037670	Active	Ibf1
FBgn0037671	Active	VhaM8.9
FBgn0037672	Active	sage
FBgn0037676	Inactive	CG8861
FBgn0037678	Active	CG16749
FBgn0037679	Active	CG8866
FBgn0037680	Active	CG8121
FBgn0037683	Active	CG18473
FBgn0037684	Active	CG8129
FBgn0037685	Active	Or85f
FBgn0037686	Active	RpL34b
FBgn0037687	Active	CG8132
FBgn0037688	Active	CG9356
FBgn0037690	Inactive	Task7
FBgn0037696	Active	GstZ1
FBgn0037697	PcG	GstZ2
FBgn0037698	PcG	CG16779
FBgn0037700	Active	CG8149
FBgn0037702	Active	CG8176
FBgn0037703	Active	JHDM2
FBgn0037705	Active	mura
FBgn0037707	Active	RnpS1
FBgn0037708	Active	CG9386
FBgn0037709	Active	CG8199
FBgn0037710	Active	CG9393
FBgn0037712	Active	CG16789
FBgn0037713	Active	CG16790
FBgn0037714	Active	CG9396
FBgn0037715	Active	CG9399
FBgn0037716	Active	CG8273
FBgn0037717	Active	CG8301
FBgn0037718	Active	P58IPK
FBgn0037719	Active	bocksbeutel
FBgn0037720	Active	CG8312
FBgn0037721	Active	CG9427
FBgn0037722	Active	CG8319
FBgn0037723	Active	SpdS
FBgn0037724	Active	Fst
FBgn0037726	PcG	CG9492
FBgn0037727	Inactive	CG8358
FBgn0037728	Active	CG16817
FBgn0037730	Active	CG9444
FBgn0037734	Active	trbd
FBgn0037736	Inactive	CG12950
FBgn0037737	Active	Pnn
FBgn0037739	Active	CG12948
FBgn0037741	Active	CG16908
FBgn0037742	Active	Rpt3R
FBgn0037743	Active	CG8412
FBgn0037744	Active	CG8417
FBgn0037746	Active	CG8478
FBgn0037747	Active	CG8481
FBgn0037749	Active	CG9471
FBgn0037750	Active	Whamy
FBgn0037751	Active	topi
FBgn0037753	Active	CG12947
FBgn0037754	Active	CG8500
FBgn0037755	Active	CG12945
FBgn0037756	Active	CG8507
FBgn0037757	Active	CG8516
FBgn0037758	Active	CG9467
FBgn0037759	Active	CG8526
FBgn0037760	Active	FBXO11
FBgn0037761	Inactive	CG8534
FBgn0037762	Inactive	eloF
FBgn0037763	Inactive	CG16904
FBgn0037764	Inactive	CG9459
FBgn0037765	Inactive	CG9458
FBgn0037766	PcG	Teh1
FBgn0037770	Active	Art4
FBgn0037772	Inactive	Spn85F
FBgn0037773	Active	CG5359
FBgn0037777	Active	CG11722
FBgn0037778	Active	mtTFB2
FBgn0037779	Active	CG12811
FBgn0037780	Active	CG3925
FBgn0037781	Active	Fancl
FBgn0037786	Inactive	CG5361
FBgn0037788	Active	CG3940
FBgn0037792	Active	TAF1B
FBgn0037794	Active	CG6254
FBgn0037796	Inactive	CG12814
FBgn0037801	Inactive	CG3999
FBgn0037802	Active	Sirt6
FBgn0037807	Active	CG6293
FBgn0037809	Active	CG12818
FBgn0037810	Active	sle
FBgn0037811	Active	CG12592
FBgn0037812	Active	CG18545
FBgn0037814	Active	CG6325
FBgn0037815	Active	Rrp46
FBgn0037816	Active	CG6345
FBgn0037817	Inactive	Cyp12e1
FBgn0037818	Inactive	CG6465
FBgn0037819	Inactive	CG14688
FBgn0037822	Active	CG14683
FBgn0037824	Active	CG14684
FBgn0037826	Inactive	CG14689
FBgn0037831	Active	Cap-H2
FBgn0037832	Inactive	Desi
FBgn0037834	Active	Art1
FBgn0037835	Inactive	CG14687
FBgn0037836	Inactive	CG14692
FBgn0037838	Active	CG4089
FBgn0037841	Active	CG4565
FBgn0037842	Active	CG6567
FBgn0037843	Active	CG4511
FBgn0037844	Active	CG4570
FBgn0037845	Active	CG14694
FBgn0037846	Active	CG6574
FBgn0037848	Active	Tsp86D
FBgn0037849	Inactive	CG4596
FBgn0037850	Active	CG14695
FBgn0037852	Active	Tpc1
FBgn0037853	Active	CG14696
FBgn0037855	Active	CG6621
FBgn0037856	Active	Leash
FBgn0037860	Inactive	CG6629
FBgn0037862	Inactive	CG4706
FBgn0037870	Inactive	CG18577
FBgn0037873	Active	SdhC
FBgn0037874	Active	Tctp
FBgn0037875	Active	ZnT86D
FBgn0037876	Active	CG4820
FBgn0037877	Active	CG6689
FBgn0037878	Active	CG6693
FBgn0037879	Active	scpr-C
FBgn0037880	Active	CG17726
FBgn0037881	Active	GCC88
FBgn0037882	Active	CG17187
FBgn0037883	Active	CG14701
FBgn0037884	Active	Arfip
FBgn0037885	Active	CG17721
FBgn0037888	Active	scpr-B
FBgn0037889	Active	scpr-A
FBgn0037890	Active	CG17734
FBgn0037891	Active	CG5214
FBgn0037892	Active	mRpL40
FBgn0037894	Active	Ranbp9
FBgn0037895	Inactive	CG6723
FBgn0037896	Inactive	ninaG
FBgn0037897	Active	CG5270
FBgn0037898	Active	CG18643
FBgn0037899	Active	RpL24-like
FBgn0037900	Active	CG5276
FBgn0037901	Active	CG6744
FBgn0037902	Active	CG5281
FBgn0037906	Active	PGRP-LB
FBgn0037911	Active	CG10898
FBgn0037912	Active	sea
FBgn0037913	Active	fabp
FBgn0037915	Active	CG6790
FBgn0037916	Active	CG5342
FBgn0037917	Active	wkd
FBgn0037918	Active	CG6791
FBgn0037920	Active	CG14710
FBgn0037921	Active	CG6808
FBgn0037922	Active	CG14711
FBgn0037923	Active	CG6813
FBgn0037924	Active	CG14712
FBgn0037926	Active	Elp1
FBgn0037930	Active	CG14715
FBgn0037931	Active	CG18476
FBgn0037933	Active	Ho
FBgn0037934	Inactive	CG6830
FBgn0037935	Inactive	CG6834
FBgn0037936	Active	CG6908
FBgn0037942	Active	CG14721
FBgn0037943	Active	CG14722
FBgn0037944	Active	CG6923
FBgn0037949	Active	CG17360
FBgn0037950	Active	HisCl1
FBgn0037955	Active	CG6950
FBgn0037956	Inactive	CG6959
FBgn0037958	Active	CG6962
FBgn0037960	Active	mthl5
FBgn0037963	Active	Cad87A
FBgn0037964	Active	CG14731
FBgn0037972	Active	CG10005
FBgn0037973	Active	CG18547
FBgn0037974	Active	CG12224
FBgn0037976	Inactive	Tk
FBgn0037978	Active	KLHL18
FBgn0037979	Active	GCC185
FBgn0037980	Active	CG3313
FBgn0037981	Active	Spt3
FBgn0037989	Active	ATP8B
FBgn0037998	Active	CG4848
FBgn0037999	Active	CG4860
FBgn0038000	PcG	CG10014
FBgn0038012	PcG	CG10013
FBgn0038013	Active	CG10038
FBgn0038014	Active	CG10041
FBgn0038016	Active	MBD-R2
FBgn0038017	Inactive	CG4115
FBgn0038018	Inactive	Tim17a1
FBgn0038020	Active	GstD9
FBgn0038034	Active	Cyp9f3Psi
FBgn0038035	Active	lig3
FBgn0038037	Active	Cyp9f2
FBgn0038038	Active	CG5167
FBgn0038039	Active	CG5196
FBgn0038042	Active	Scgbeta
FBgn0038043	Active	CG17202
FBgn0038045	Active	Sas
FBgn0038046	Active	CG5641
FBgn0038047	Active	CG5245
FBgn0038049	Active	CG5844
FBgn0038051	Active	CG17207
FBgn0038052	Active	CG5538
FBgn0038053	Active	CG18549
FBgn0038054	Active	CG5509
FBgn0038055	Active	trus
FBgn0038056	Active	CG5961
FBgn0038057	Active	CG12267
FBgn0038058	Active	CG5608
FBgn0038063	Inactive	Octbeta2R
FBgn0038065	Active	Snx3
FBgn0038067	Active	CG11598
FBgn0038068	Inactive	CG11600
FBgn0038070	Inactive	CG6753
FBgn0038071	PcG	Dtg
FBgn0038072	Inactive	CG6225
FBgn0038073	Inactive	CG14395
FBgn0038074	Active	Gnmt
FBgn0038076	Inactive	Cyp313a4
FBgn0038079	Inactive	NijC
FBgn0038080	Active	CG12279
FBgn0038083	Inactive	CG5999
FBgn0038088	Inactive	CG10126
FBgn0038095	Active	Cyp304a1
FBgn0038097	Active	CG14384
FBgn0038098	Active	CG7381
FBgn0038099	Active	CG7091
FBgn0038100	Active	Paip2
FBgn0038102	Active	CG14383
FBgn0038105	Active	yellow-f2
FBgn0038106	Active	CG7488
FBgn0038108	Active	CG7518
FBgn0038109	Active	CG11656
FBgn0038110	Active	CG8031
FBgn0038111	Active	CG12360
FBgn0038113	Inactive	CG11668
FBgn0038114	PcG	CG11670
FBgn0038115	Inactive	CG7966
FBgn0038118	Inactive	timeout
FBgn0038126	Inactive	CG8483
FBgn0038128	Active	Ravus
FBgn0038129	Active	CG8449
FBgn0038130	Inactive	CG8630
FBgn0038135	Inactive	CG8773
FBgn0038136	Inactive	CG8774
FBgn0038139	Inactive	PK2-R2
FBgn0038142	Inactive	CheA87a
FBgn0038143	Inactive	CG9813
FBgn0038144	Active	CG8870
FBgn0038145	Active	Droj2
FBgn0038146	Active	CG9799
FBgn0038147	PcG	CCHa2
FBgn0038149	Active	GILT1
FBgn0038150	Inactive	yellow-e3
FBgn0038153	Inactive	Ir87a
FBgn0038156	Active	CG14372
FBgn0038163	Inactive	CG10841
FBgn0038165	Inactive	Task6
FBgn0038166	Active	CG9588
FBgn0038167	Active	lkb1
FBgn0038168	Active	omd
FBgn0038170	Active	CG14367
FBgn0038172	Inactive	Adgf-D
FBgn0038173	Inactive	Adgf-C
FBgn0038179	Inactive	CG9312
FBgn0038180	Inactive	Cht5
FBgn0038181	Inactive	CG9297
FBgn0038183	Active	CG9286
FBgn0038190	PcG	CG9926
FBgn0038191	Inactive	CG9925
FBgn0038194	Active	Cyp6d5
FBgn0038195	Active	CG3061
FBgn0038196	Active	CG9922
FBgn0038197	Active	foxo
FBgn0038198	Active	Npc2b
FBgn0038199	Inactive	CCHa1
FBgn0038201	Inactive	PK1-R
FBgn0038202	Inactive	CG12402
FBgn0038203	Inactive	Or88a
FBgn0038204	Inactive	CG14357
FBgn0038205	Inactive	Kif19A
FBgn0038206	Active	twf
FBgn0038207	Inactive	CG14356
FBgn0038211	Inactive	CG9649
FBgn0038214	Active	CG9616
FBgn0038220	Active	CG12207
FBgn0038221	Active	CG3259
FBgn0038223	Active	Afti
FBgn0038224	Active	CG3321
FBgn0038233	Active	HtrA2
FBgn0038234	Active	mRpL11
FBgn0038235	Active	CG8461
FBgn0038236	Inactive	Cyp313a1
FBgn0038237	Inactive	Pde6
FBgn0038238	Inactive	CG14854
FBgn0038239	Inactive	CG14850
FBgn0038243	Active	CG8066
FBgn0038244	Active	CG7987
FBgn0038247	Inactive	Cad88C
FBgn0038248	PcG	CG7886
FBgn0038250	Active	CG3505
FBgn0038251	Active	Hexim
FBgn0038252	Active	BigH1
FBgn0038256	Active	CG7530
FBgn0038257	Active	smp-30
FBgn0038258	Active	CG7362
FBgn0038260	Active	CG14855
FBgn0038261	Active	CG14856
FBgn0038262	Active	CG14857
FBgn0038266	Inactive	CG3610
FBgn0038268	Active	CG3631
FBgn0038269	Active	Rrp6
FBgn0038271	Active	CG3731
FBgn0038272	Active	CG7265
FBgn0038273	Active	CG14860
FBgn0038274	Active	Nup93-2
FBgn0038275	Active	CG3817
FBgn0038277	Active	RpS5b
FBgn0038279	Inactive	Sdr
FBgn0038282	Inactive	dpr9
FBgn0038286	Active	CG6966
FBgn0038290	Active	CG6912
FBgn0038292	Active	CG3987
FBgn0038294	Inactive	Mf
FBgn0038295	Inactive	Gyc88E
FBgn0038296	Active	CG6752
FBgn0038300	Active	CG4203
FBgn0038301	Active	CG6654
FBgn0038302	Active	CG4210
FBgn0038303	Active	SIDL
FBgn0038304	Active	CG12241
FBgn0038306	Active	Art3
FBgn0038307	Active	mRpS10
FBgn0038309	Active	CG6499
FBgn0038311	Active	CG14864
FBgn0038312	Active	Zip88E
FBgn0038313	Active	CG4338
FBgn0038315	Active	CG14866
FBgn0038316	Active	CG6276
FBgn0038318	Active	CG6236
FBgn0038319	Active	mRpL9
FBgn0038320	Active	Sra-1
FBgn0038321	Active	CG6218
FBgn0038324	Active	CG5038
FBgn0038325	Active	Atg4b
FBgn0038326	Active	CG5044
FBgn0038327	Active	Trax
FBgn0038330	Active	CG14868
FBgn0038331	Active	Ccm3
FBgn0038332	Active	CG6136
FBgn0038337	PcG	CG6125
FBgn0038341	Inactive	AdamTS-A
FBgn0038342	Inactive	CG14870
FBgn0038344	Active	CG5205
FBgn0038348	Active	AOX2
FBgn0038349	Active	AOX3
FBgn0038353	Active	CG5399
FBgn0038354	Inactive	CG5404
FBgn0038360	Active	CG9590
FBgn0038361	Active	CG9589
FBgn0038363	Active	Acyp2
FBgn0038365	Active	CG9593
FBgn0038366	Active	CG4576
FBgn0038369	Active	Arpc3A
FBgn0038371	Active	Pbp45
FBgn0038373	Active	CG4546
FBgn0038376	Active	Hmt-1
FBgn0038381	Active	CG3303
FBgn0038385	Inactive	CG4221
FBgn0038387	Active	blp
FBgn0038388	Active	CG4287
FBgn0038389	Active	CG5516
FBgn0038390	Active	Rbf2
FBgn0038391	Active	GATAe
FBgn0038394	Active	CG10264
FBgn0038395	Active	CG10407
FBgn0038396	Active	CG5013
FBgn0038397	Inactive	CG10185
FBgn0038398	Active	sxe2
FBgn0038400	Active	CG5903
FBgn0038401	Active	CG5916
FBgn0038404	Inactive	CG8925
FBgn0038405	Inactive	CG8927
FBgn0038407	Active	CG6126
FBgn0038412	Active	Zip89B
FBgn0038414	Active	CG6901
FBgn0038415	Active	CG17929
FBgn0038416	Active	CG17930
FBgn0038418	Active	pad
FBgn0038419	Active	CG14879
FBgn0038420	Inactive	CG10311
FBgn0038421	Active	CG17931
FBgn0038424	Active	CG17565
FBgn0038425	Active	CG14881
FBgn0038426	Active	mRpS33
FBgn0038427	Active	ema
FBgn0038428	Active	CG14894
FBgn0038429	Active	CG14882
FBgn0038431	Active	CG10405
FBgn0038432	Active	CG14883
FBgn0038437	Active	CG14898
FBgn0038438	Active	Der-2
FBgn0038439	Inactive	Cad89D
FBgn0038445	Inactive	CG14891
FBgn0038446	Active	CG14903
FBgn0038448	Inactive	CG12783
FBgn0038449	Inactive	CG17562
FBgn0038450	Inactive	CG17560
FBgn0038451	Inactive	CG14893
FBgn0038452	Inactive	CG14905
FBgn0038453	Active	CG10326
FBgn0038454	Active	CG10324
FBgn0038455	Active	CG14907
FBgn0038460	Inactive	CG18622
FBgn0038461	Active	CG3678
FBgn0038462	Active	CG17556
FBgn0038463	Active	CG3534
FBgn0038465	Active	Irc
FBgn0038466	Inactive	CG8907
FBgn0038467	PcG	AdSL
FBgn0038470	Active	CG18213
FBgn0038471	Active	CG5220
FBgn0038472	Active	CG3995
FBgn0038473	Active	Ns1
FBgn0038474	Active	mRpS11
FBgn0038475	Active	Keap1
FBgn0038476	Active	kuk
FBgn0038478	Active	cal1
FBgn0038484	Inactive	CG5246
FBgn0038488	Active	m-cup
FBgn0038490	Active	CG5285
FBgn0038491	Active	CG5292
FBgn0038492	Inactive	Mur89F
FBgn0038494	Inactive	beat-IIb
FBgn0038498	Inactive	beat-IIa
FBgn0038499	Active	Brf
FBgn0038504	Active	Sur-8
FBgn0038511	Inactive	CG5873
FBgn0038515	Active	CG5823
FBgn0038516	Active	P5cr-2
FBgn0038519	Active	Prx3
FBgn0038524	Active	sll
FBgn0038530	Inactive	AttD
FBgn0038532	Active	CG14322
FBgn0038533	Active	CG7523
FBgn0038535	Active	alt
FBgn0038536	Active	CG7655
FBgn0038539	Inactive	Atg8b
FBgn0038540	Inactive	CG14321
FBgn0038541	Inactive	TyrRII
FBgn0038542	Inactive	TyrR
FBgn0038545	Active	CG7713
FBgn0038546	Active	CG7379
FBgn0038547	Active	CG17803
FBgn0038548	Active	CG17806
FBgn0038549	Active	CG17802
FBgn0038550	Active	CG17801
FBgn0038551	Active	CG7357
FBgn0038552	Active	CG18012
FBgn0038564	Active	CG7785
FBgn0038565	Inactive	CG7794
FBgn0038567	Inactive	CG14316
FBgn0038569	Active	CG7218
FBgn0038575	Active	CG7208
FBgn0038576	Active	Arp5
FBgn0038577	Active	CG12321
FBgn0038578	Active	MED17
FBgn0038579	Active	CG14313
FBgn0038581	Active	CG14314
FBgn0038582	Active	CG7988
